SENTENCE_ID	SENTENCE_TEXT	NORMALIZED_TEXT
46798	gallout a reer klask ar pennadoù dre anv ar skrivagnerien, niverenn ar gelaouenn pe titl ar pennad.	gallout a reer klask ar pennadoù dre anv ar skrivagnerien, niverenn ar gelaouenn pe ditl ar pennad.
46799	gallout a reer klask pennadoù dre anv ar skrivagnerien, niverenn ar gelaouenn pe titl ar pennad.	gallout a reer klask pennadoù dre anv ar skrivagnerien, niverenn ar gelaouenn pe ditl ar pennad.
46807	gallout a reer lavaret ivez e plij kalz d'an arzourien livañ ejened pe moc'h diskroc'hennet.	gallout a reer lavaret ivez e plij kalz d'an arzourien livañ ejened pe voc'h diskroc'hennet.
46839	gallout a reer servij gant lipig gwenn (bechamel pe mornay), hervez al lec'h ma c'houlenner un hevelep meuz, hag ar briz ez oar prest da baeañ.	gallout a reer servij gant lipig gwenn (bechamel pe vornay), hervez al lec'h ma c'houlenner un hevelep meuz, hag ar briz ez oar prest da baeañ.
46852	gallout a reont bezañ debret kriz pe poazh.	gallout a reont bezañ debret kriz pe boazh.
46905	ganedigezhioù * 1478 : thomas more pe morus, politikour, prederour ha skrivagner saoz († 1535 ).	ganedigezhioù * 1478 : thomas more pe vorus, politikour, prederour ha skrivagner saoz († 1535 ).
46935	ganedigez sevenadur japanat a te lid an te e japan da voutin ez eas boaz sinat da lennañ, skrivañ, livañ ha breutaat en ur evañ te e touez uhelidi japanat.	ganedigez sevenadur japanat a de lid an te e japan da voutin ez eas boaz sinat da lennañ, skrivañ, livañ ha breutaat en ur evañ te e touez uhelidi japanat.
46959	ganet e oa bet e nogales e veracruz (mec'hiko), mab e oa da emilio jara andrade ha da maría del carmen corona.	ganet e oa bet e nogales e veracruz (mec'hiko), mab e oa da emilio jara andrade ha da varía del carmen corona.
47104	gant 4.290 dre km² eo jibraltar unan eus ar vroioù gant ar stankter poblañs brasañ er bed.	gant 4.290 dre gm² eo jibraltar unan eus ar vroioù gant ar stankter poblañs brasañ er bed.
47164	gant a meziant e vez savet ur plan o lavarout peseurt danvezioù a vo gwelloc’h implij.	gant a veziant e vez savet ur plan o lavarout peseurt danvezioù a vo gwelloc’h implij.
47165	gant ampartiz, ar banerion biroù richard a re bokad koladennoù da mac'heger saladin.	gant ampartiz, ar banerion biroù richard a re bokad koladennoù da vac'heger saladin.
47192	gant an arouezlunioù e talvez an arouezennoù da skeudenniñ mennozhioù pe traezoù.	gant an arouezlunioù e talvez an arouezennoù da skeudenniñ mennozhioù pe draezoù.
47197	gantañ a tlefe europa bezañ dizalc'h e-keñver ar gps amerikan.	gantañ a dlefe europa bezañ dizalc'h e-keñver ar gps amerikan.
47208	gant an darn vihanañ eus an dud e vez kenderc'het o magadurioù ganto o-unan, dre liorzhañ pe dre prenañ anezho war-eeun digant ar genderc'herien, en atantoù pe er stalioù war vord an hentoù.	gant an darn vihanañ eus an dud e vez kenderc'het o magadurioù ganto o-unan, dre liorzhañ pe dre brenañ anezho war-eeun digant ar genderc'herien, en atantoù pe er stalioù war vord an hentoù.
47277	gantañ eo bet graet ar c'hentañ danevell war mirerezh an danvez.	gantañ eo bet graet ar c'hentañ danevell war virerezh an danvez.
47400	gant an niverelaat ez eo posupl da adsevel ar skeudennoù diouzh an druilh war trobarzhioù urzhiataerezh azasaet : gallout a reer evel-se tretañ anezho gant meziantoù tennañ hag eilaozañ ha goude moullañ pe skignañ anezho er furmad niverel.	gant an niverelaat ez eo posupl da adsevel ar skeudennoù diouzh an druilh war drobarzhioù urzhiataerezh azasaet : gallout a reer evel-se tretañ anezho gant meziantoù tennañ hag eilaozañ ha goude moullañ pe skignañ anezho er furmad niverel.
47405	gant an oad e kemer perzh e moalaat ar baotred dre ma koshaont.	gant an oad e kemer perzh e moalaat ar baotred dre ma c'hoshaont.
47516	gant ar flemmerezh e vez diskuliet pe flemmet tud pe traoù a zisplij d'ar flemmer.	gant ar flemmerezh e vez diskuliet pe flemmet tud pe draoù a zisplij d'ar flemmer.
47627	gant ar rozenn e voe echu e oberenn : e 1929 ez eas da ti ar re sot e herisau.	gant ar rozenn e voe echu e oberenn : e 1929 ez eas da di ar re sot e herisau.
47647	gant ar skrivagner gresian kazantzákis e chomas ur pennadig er vro evit gallout ober un tamm-tro war an dachenn, pell diouzh al lidoù ofisiel: mont a reas eta eus moskov da nijniy-novgorod, eus moldova da sant-petersbourg, eus krimea da tbilissi..	gant ar skrivagner gresian kazantzákis e chomas ur pennadig er vro evit gallout ober un tamm-tro war an dachenn, pell diouzh al lidoù ofisiel: mont a reas eta eus moskov da nijniy-novgorod, eus moldova da sant-petersbourg, eus krimea da dbilissi..
47681	gant ar vorourien e vez graet ar mor kreizdouar euroafrikan pe mor kreizdouar europa anezhañ evit ober ar c'hemm etrezañ hag ar morioù kreizdouar all.	gant ar vorourien e vez graet ar mor kreizdouar euroafrikan pe vor kreizdouar europa anezhañ evit ober ar c'hemm etrezañ hag ar morioù kreizdouar all.
47736	gant cerf e oa bet skrivet an teul kentañ o taveiñ da tcp, e 1973 end-eeun : a partial specification of an international transmission protocol, bet embannet gant an nwg.	gant cerf e oa bet skrivet an teul kentañ o taveiñ da tcp, e 1973 end-eeun : a bartial specification of an international transmission protocol, bet embannet gant an nwg.
47739	gant c'hoarierien/c'hoarierezed ar c'hreiz hep mar na marteze ez eus tu da sevel meur a zoare c'hoari disheñvel-mik an eil diouzh egile.	gant c'hoarierien/c'hoarierezed ar c'hreiz hep mar na varteze ez eus tu da sevel meur a zoare c'hoari disheñvel-mik an eil diouzh egile.
47754	gant daou torfedour e oa bet rediet da skampañ kuit hep laerezh netra goude ma voe huchet gant an implijiad da gervel sikour.	gant daou dorfedour e oa bet rediet da skampañ kuit hep laerezh netra goude ma voe huchet gant an implijiad da gervel sikour.
47769	gant disteraat pouez an dimezioù er gevredigezh ha lec'h an tiegezh henvoazel dre vras, ne vez ket komzet kement eus an ezhec'h ken, a oa diazez ar gevredigezh kozh, a-raok d'ar merc'hed (pe gwragez, pe maouezed ) gounit un nebeud gwirioù.	gant disteraat pouez an dimezioù er gevredigezh ha lec'h an tiegezh henvoazel dre vras, ne vez ket komzet kement eus an ezhec'h ken, a oa diazez ar gevredigezh kozh, a-raok d'ar merc'hed (pe gwragez, pe vaouezed ) gounit un nebeud gwirioù.
47782	gant e c'hoant da peurglokaat e anaoudegezh war ar bed keltiek, e sevenas gant e gamalad andré, ur veaj hep penn na revr betek bro-gembre.	gant e c'hoant da beurglokaat e anaoudegezh war ar bed keltiek, e sevenas gant e gamalad andré, ur veaj hep penn na revr betek bro-gembre.
47809	gant e genseurt lec'hel nevez, dany butterman, hag a huñvre eus fuzuilhadegoù ha redadegoù a bep seurt, nicholas a reizh un nebeut a torr-lezenn hep interestoù.	gant e genseurt lec'hel nevez, dany butterman, hag a huñvre eus fuzuilhadegoù ha redadegoù a bep seurt, nicholas a reizh un nebeut a dorr-lezenn hep interestoù.
47821	gant emdroadur ar gevredigezh e kornioù zo eus kêrioù zo e vez ret zoken d'ar merc'hed dougen bragouioù mane fell ket dezho bezañ kunujennet pe gwallgaset war zigarez e vijent gwisket evel gisti.	gant emdroadur ar gevredigezh e kornioù zo eus kêrioù zo e vez ret zoken d'ar merc'hed dougen bragouioù mane fell ket dezho bezañ kunujennet pe wallgaset war zigarez e vijent gwisket evel gisti.
47841	gant e skridoù, gant re istorourien roman all ha gant enskrivadurioù war pezhioù moneiz, e ouzomp anvioù lod eus pennoù ar pobladoù-se, ha gouzout a reomp traoù ivez diwar-benn o buhez.	gant e skridoù, gant re istorourien roman all ha gant enskrivadurioù war bezhioù moneiz, e ouzomp anvioù lod eus pennoù ar pobladoù-se, ha gouzout a reomp traoù ivez diwar-benn o buhez.
47854	gant e vignon michael schumacher o vleniañ e girri treset gantañ ha gant rory byrne e c'hounez daou titl ar vlenierien (1994-1995) hag un titl ar saverien (1995).	gant e vignon michael schumacher o vleniañ e girri treset gantañ ha gant rory byrne e c'hounez daou ditl ar vlenierien (1994-1995) hag un titl ar saverien (1995).
47857	gant e vreur matteu e krouas, e 1920, ar gelaouenn sizhuniek a muvra.	gant e vreur matteu e krouas, e 1920, ar gelaouenn sizhuniek a vuvra.
48038	gant kontell pe kontamm e oar ober ivez.	gant kontell pe gontamm e oar ober ivez.
48071	gant loeiz-fulup iañ e voe treuzfurmet ar c’hastell en ur mirdi gouestlet da istor bro-c'hall.	gant loeiz-fulup iañ e voe treuzfurmet ar c’hastell en ur virdi gouestlet da istor bro-c'hall.
48105	gant meurvor indez ez eus ur gorread 75 milion a km².	gant meurvor indez ez eus ur gorread 75 milion a gm².
48118	gant nebeutoc'h evit 30 annezad dre km², n'eo ket poblet gwall stank rak uhel en un takad menezioù emañ.	gant nebeutoc'h evit 30 annezad dre gm², n'eo ket poblet gwall stank rak uhel en un takad menezioù emañ.
48136	ganto eo deuet "le poinçonneur des lilas" da vezañ "just a man with a job".	ganto eo deuet "le poinçonneur des lilas" da vezañ "just a van with a job".
48137	ganto eo e vo treuzfurmet roma en ur gwir gêr e-tro -600.	ganto eo e vo treuzfurmet roma en ur wir gêr e-tro -600.
48166	gant ouzhpenn 900 annezad dre km² eo unan eus ar c'hornadoù muiañ tudet er bed.	gant ouzhpenn 900 annezad dre gm² eo unan eus ar c'hornadoù muiañ tudet er bed.
48179	gant pêr ha yann e oa er mareoù a-bouez, da vare an treuzneuziañ war menez an olivez ha da goulz e varv.	gant pêr ha yann e oa er mareoù a-bouez, da vare an treuzneuziañ war venez an olivez ha da goulz e varv.
48233	gant-se e krogas an holl da tennañ.	gant-se e krogas an holl da dennañ.
48317	gant soïg sibéril en deus desket an doare son anvet "open tuning", da lâret eo dre kendonerezh digor, hag a zo implijet gantañ hiziv an deiz c'hoazh.	gant soïg sibéril en deus desket an doare son anvet "open tuning", da lâret eo dre gendonerezh digor, hag a zo implijet gantañ hiziv an deiz c'hoazh.
48325	gant stumm ar skrid, stumm an arouezennoù, e c’hall al lennerien bezañ plijet ivez : kaerskrivañ pe kaerskriverezh a reer eus ar skrivañ-se.	gant stumm ar skrid, stumm an arouezennoù, e c’hall al lennerien bezañ plijet ivez : kaerskrivañ pe gaerskriverezh a reer eus ar skrivañ-se.
48333	gant teir pe bemp gwern, e oa ar galionoù un emdroadur eus ar c'harak gant arouezennoù eus ar garavellenn (ar penn a-dreñv karrez).	gant teir fe bemp gwern, e oa ar galionoù un emdroadur eus ar c'harak gant arouezennoù eus ar garavellenn (ar penn a-dreñv karrez).
48342	gant trevadennerezh indea ar reter ha diskarr an nerzhioù amerikan e oa gant ar japan kalzh a danvez diaoz evit e industriezh (heoul maen ha gom-gwevn) goude an trec'h se en deus ehanaet ar japan e argerzh evit stabilaat al lec'hioù dindan ho beli.	gant trevadennerezh indea ar reter ha diskarr an nerzhioù amerikan e oa gant ar japan kalzh a danvez diaoz evit e industriezh (heoul maen ha gom-gwevn) goude an trec'h se en deus ehanaet ar japan e argerzh evit stabilaat al lec'hioù dindan ho peli.
48359	gant un doare-skrivañ gennheñvel o doa graet, en ur verkañ arouezennoù e stumm “gennoù” bihan war tablezennoù pri.	gant un doare-skrivañ gennheñvel o doa graet, en ur verkañ arouezennoù e stumm “gennoù” bihan war dablezennoù pri.
48367	gant un naginata ( doare "falc'h" japanaat) e vez hi war tachenn an emgann o tiwall he gwaz war varc'h diouzh e enebourien.	gant un naginata ( doare "falc'h" japanaat) e vez hi war dachenn an emgann o tiwall he gwaz war varc'h diouzh e enebourien.
48371	gant un oberour pe meur a oberour e c'hellont bezañ bet savet.	gant un oberour pe veur a oberour e c'hellont bezañ bet savet.
48413	gant ur stankell e c'haller c'hoazh produiñ tredan (komz e reer neuze eus ur stankell dourdredan ), en ur mod marc'had-mat a-walc'h.	gant ur stankell e c'haller c'hoazh produiñ tredan (komz e reer neuze eus ur stankell dourdredan ), en ur vod marc'had-mat a-walc'h.
48443	gar a vez laret eus an ezel etre ar c'hof hag an troad ; esker ne vez ket lavaret ken, nemet e-barzh divesker, pe teiresker.	gar a vez laret eus an ezel etre ar c'hof hag an troad ; esker ne vez ket lavaret ken, nemet e-barzh divesker, pe deiresker.
48446	garcilaso de la vega, juan boscán ha diego hurtado de mendoza a stagas d'ober gant ar werzenn unneksilabennek ha da heuliañ daoreoù ar petrarchismo, pe petrarkegezh.	garcilaso de la vega, juan boscán ha diego hurtado de mendoza a stagas d'ober gant ar werzenn unneksilabennek ha da heuliañ daoreoù ar petrarchismo, pe betrarkegezh.
48471	gauthier a skrive e kaved er strollad-se : carnosauria ha coelurosauria, daoust ma veze sellet ouzh ar c'harnosauria evel izili eus ar c'hoelurosauria pe tetanurae diazez gant klaskerien all da c'houde (sellet avat ouzh rauhut, 2003).	gauthier a skrive e kaved er strollad-se : carnosauria ha coelurosauria, daoust ma veze sellet ouzh ar c'harnosauria evel izili eus ar c'hoelurosauria pe detanurae diazez gant klaskerien all da c'houde (sellet avat ouzh rauhut, 2003).
48498	gellet a reer tremen hep lâret un trivliad pa vez liammet-mat an dud dija pe ma ne sikourehe ket ar liamm anviñ unan.	gellet a reer tremen hep lâret un trivliad pa vez liammet-mat an dud dija pe va ne sikourehe ket ar liamm anviñ unan.
48528	genadoù hervez ar skiantourien e vez renket holl spesadoù ar c'herentiad dindan kalz genadoù pe ur genad conus hag isgenadoù.	genadoù hervez ar skiantourien e vez renket holl spesadoù ar c'herentiad dindan galz genadoù pe ur genad conus hag isgenadoù.
48529	genadoù hervez ar skiantourien e vez renket holl spesadoù ar c'herentiad dindan ur genad cypraea pe kalz anezho, ar genad cypraea o vezañ unan e-touesk an holl.	genadoù hervez ar skiantourien e vez renket holl spesadoù ar c'herentiad dindan ur genad cypraea pe galz anezho, ar genad cypraea o vezañ unan e-touesk an holl.
48532	genel a ra ar barezed betek nav kazhig goude un dougen a 90 - 98 devez.	genel a ra ar barezed betek nav c'hazhig goude un dougen a 90 - 98 devez.
48601	gerdarzh « an tilh » a teu eus al latin "tilia" (lec'h plantet tilh).	gerdarzh « an tilh » a deu eus al latin "tilia" (lec'h plantet tilh).
48649	gerdarzh dont a ra an anv eus an anv latin mamucium, pe mancunium, anv ar c'hreñvloc'h roman a oa war an duchenn m'emañ an iliz-veur, hag a dlefe dont eus un anv keltiek.	gerdarzh dont a ra an anv eus an anv latin mamucium, pe vancunium, anv ar c'hreñvloc'h roman a oa war an duchenn m'emañ an iliz-veur, hag a dlefe dont eus un anv keltiek.
48682	gerdarzh dont a ra eus kur (cūra e latin) ha saal (sal), da lavarout eo sal-bareañ, pe haus (ti), ha neuze ti-pareañ, pe ti-yec'hed.	gerdarzh dont a ra eus kur (cūra e latin) ha saal (sal), da lavarout eo sal-bareañ, pe haus (ti), ha neuze ti-pareañ, pe di-yec'hed.
48687	gerdarzh dont a rafe eus an anv gwyndaf, pe gwnda, sant brezhon.	gerdarzh dont a rafe eus an anv gwyndaf, pe wnda, sant brezhon.
48688	gerdarzh dont a rafe eus an anv latin maturus (azv, darev) deuet da vout maturinus, aet da maturino en italianeg ha mathurin e galleg.	gerdarzh dont a rafe eus an anv latin maturus (azv, darev) deuet da vout maturinus, aet da vaturino en italianeg ha mathurin e galleg.
48731	gerdarzh krediñ a reer e teu eus teutã aet da touta ha totã, tost da "tud" e brezhoneg.	gerdarzh krediñ a reer e teu eus teutã aet da douta ha totã, tost da "tud" e brezhoneg.
48770	gerdarzh ur ger ketchwaek eo catamarca, eus marca (kastell pe kreñvlec'h) ha cata (pri).	gerdarzh ur ger ketchwaek eo catamarca, eus marca (kastell pe greñvlec'h) ha cata (pri).
48794	geriaoueg brezel vietnam a zo ledan dre ma padas hir amzer (1965-1975) ha dre an niver a strolladoù pe tuioù a gemeras perzh.	geriaoueg brezel vietnam a zo ledan dre ma fadas hir amzer (1965-1975) ha dre an niver a strolladoù pe duioù a gemeras perzh.
48810	gerioù deveret * ur feskennad, a zo un taol, pe taolioù, war ar feskinier.	gerioù deveret * ur feskennad, a zo un taol, pe daolioù, war ar feskinier.
48815	gerioù * e-lec'h tad, pe ma zad, pa gomz an den ouzh e dad, e lavar tadig, pe tata e brezhoneg.	gerioù * e-lec'h tad, pe va zad, pa gomz an den ouzh e dad, e lavar tadig, pe data e brezhoneg.
48823	gerioù *kunujañ pe kunujennañ an dud (diwar ur verb kunudiñ) pe kanañ pouilh dezho (diwar ar galleg kozh) a vez lavaret.	gerioù *kunujañ pe gunujennañ an dud (diwar ur verb kunudiñ) pe ganañ pouilh dezho (diwar ar galleg kozh) a vez lavaret.
48890	gia long a droc'has muioc'h c'hoazh e vro diouzh an diavaez dre ma koshaas.	gia long a droc'has muioc'h c'hoazh e vro diouzh an diavaez dre ma c'hoshaas.
48921	giovanna he devoa heuliet he fried da marino.	giovanna he devoa heuliet he fried da varino.
48949	giulio raimondo mazarino, pe mazzarino (pescina, 1602 – vincennes, 1661), anavezet evel jules raymond mazarin e galleg, a oa ur c'hardinal ha diplomat italian.	giulio raimondo mazarino, pe vazzarino (pescina, 1602 – vincennes, 1661), anavezet evel jules raymond mazarin e galleg, a oa ur c'hardinal ha diplomat italian.
49023	gloazet e voe e vrec'h en ur gwallzarvoud ha chom a reas mac'hagnet.	gloazet e voe e vrec'h en ur wallzarvoud ha chom a reas mac'hagnet.
49052	gobari ar bigi a en em kran dre an niver a paotred en akipaj, ar moander pe o zanvez.	gobari ar bigi a en em gran dre an niver a baotred en akipaj, ar moander pe o zanvez.
